,Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,is_canceled,arrival_day
9412,INN09413,2,2,105,2018,6,2018-06-26,Online,99.45,0,26
9413,INN09414,1,3,11,2018,12,2018-12-19,Online,103.1,0,19
9414,INN09415,2,1,134,2018,8,2018-08-21,Online,114.5,0,21
9415,INN09416,0,3,39,2018,3,2018-03-23,Online,121.8,1,23
9416,INN09417,0,2,144,2018,6,2018-06-15,Online,140.4,0,15
9417,INN09418,2,1,116,2018,12,2018-12-17,Online,79.2,0,17
9418,INN09419,0,3,65,2017,10,2017-10-08,Offline,72.25,0,8
9419,INN09420,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
9420,INN09421,0,2,346,2018,9,2018-09-13,Offline,115.0,1,13
9421,INN09422,0,2,5,2017,9,2017-09-03,Online,124.5,0,3
9422,INN09423,2,2,59,2018,12,2018-12-04,Online,119.0,0,4
9423,INN09424,0,2,11,2017,8,2017-08-18,Corporate,75.0,1,18
9424,INN09425,0,2,141,2018,9,2018-09-23,Online,123.8,0,23
9425,INN09426,0,1,1,2018,1,2018-01-23,Online,85.0,0,23
9426,INN09427,1,3,112,2018,12,2018-12-22,Online,88.4,1,22
9427,INN09428,0,3,151,2018,1,2018-01-19,Offline,71.0,0,19
9428,INN09429,0,2,2,2018,11,2018-11-25,Online,104.0,0,25
9429,INN09430,2,3,25,2018,1,2018-01-02,Offline,91.0,0,2
9430,INN09431,0,2,7,2018,11,2018-11-10,Complementary,0.0,0,10
9431,INN09432,2,5,160,2018,8,2018-08-08,Online,138.55,1,8
9432,INN09433,0,2,41,2018,6,2018-06-17,Online,142.2,1,17
9433,INN09434,0,3,157,2018,6,2018-06-14,Online,132.9,1,14
9434,INN09435,2,1,180,2018,10,2018-10-01,Online,108.9,1,1
9435,INN09436,2,1,3,2017,9,2017-09-19,Corporate,120.0,0,19
9436,INN09437,0,2,27,2018,4,2018-04-20,Online,105.49,1,20
9437,INN09438,1,2,98,2018,5,2018-05-16,Offline,105.0,0,16
9438,INN09439,0,1,65,2018,11,2018-11-01,Online,79.2,0,1
9439,INN09440,0,2,39,2017,8,2017-08-14,Offline,101.5,0,14
9440,INN09441,1,1,0,2018,10,2018-10-01,Online,165.0,0,1
9441,INN09442,2,3,81,2018,4,2018-04-08,Online,90.95,1,8
9442,INN09443,1,1,0,2017,9,2017-09-26,Complementary,170.0,0,26
9443,INN09444,0,3,36,2017,10,2017-10-13,Offline,91.0,0,13
9444,INN09445,2,5,3,2018,9,2018-09-11,Online,179.71,1,11
9445,INN09446,1,0,6,2018,10,2018-10-03,Corporate,89.0,0,3
9446,INN09447,1,3,102,2018,5,2018-05-05,Online,132.6,0,5
9447,INN09448,0,1,37,2018,5,2018-05-07,Online,89.4,0,7
9448,INN09449,2,0,2,2018,5,2018-05-08,Online,118.0,0,8
9449,INN09450,2,3,151,2018,7,2018-07-29,Online,133.45,1,29
9450,INN09451,0,2,265,2018,6,2018-06-24,Offline,115.0,1,24
9451,INN09452,0,1,3,2018,10,2018-10-25,Online,84.7,0,25
9452,INN09453,0,1,8,2018,5,2018-05-04,Corporate,67.0,0,4
9453,INN09454,1,2,85,2018,4,2018-04-15,Online,96.3,1,15
9454,INN09455,0,1,0,2018,2,2018-02-18,Online,79.0,0,18
9455,INN09456,1,3,11,2018,5,2018-05-30,Online,141.95,0,30
9456,INN09457,2,2,98,2018,5,2018-05-21,Online,119.85,0,21
9457,INN09458,0,2,15,2018,8,2018-08-02,Online,124.0,0,2
9458,INN09459,2,3,78,2018,12,2018-12-03,Online,147.9,0,3
9459,INN09460,0,3,56,2017,10,2017-10-21,Online,94.5,0,21
9460,INN09461,0,2,135,2018,10,2018-10-06,Online,151.2,0,6
9461,INN09462,0,2,21,2018,12,2018-12-30,Online,375.5,0,30
9462,INN09463,0,3,14,2018,6,2018-06-09,Online,116.49,0,9
9463,INN09464,2,3,27,2018,12,2018-12-04,Online,54.71,0,4
9464,INN09465,1,2,5,2017,10,2017-10-19,Offline,90.0,0,19
9465,INN09466,2,1,118,2018,10,2018-10-29,Online,104.4,0,29
9466,INN09467,0,2,132,2018,8,2018-08-30,Online,70.56,0,30
9467,INN09468,1,2,114,2018,7,2018-07-01,Offline,75.0,1,1
9468,INN09469,0,1,2,2017,7,2017-07-29,Corporate,65.0,0,29
9469,INN09470,0,1,219,2017,9,2017-09-04,Offline,108.0,1,4
9470,INN09471,1,1,100,2018,7,2018-07-18,Online,146.7,0,18
9471,INN09472,4,7,79,2018,10,2018-10-21,Online,172.23,0,21
9472,INN09473,0,1,0,2017,8,2017-08-06,Online,81.0,0,6
9473,INN09474,1,2,94,2017,11,2017-11-23,Online,65.45,0,23
9474,INN09475,0,2,63,2017,9,2017-09-04,Offline,116.0,0,4
9475,INN09476,2,2,101,2018,2,2018-02-20,Online,67.45,0,20
9476,INN09477,0,3,276,2018,9,2018-09-22,Offline,95.67,0,22
9477,INN09478,2,1,163,2018,10,2018-10-15,Offline,115.0,1,15
9478,INN09479,1,2,28,2018,6,2018-06-13,Online,102.85,1,13
9479,INN09480,1,2,31,2018,9,2018-09-05,Online,197.65,0,5
9480,INN09481,1,2,19,2018,9,2018-09-23,Online,117.81,0,23
9481,INN09482,2,2,226,2018,10,2018-10-29,Offline,70.0,0,29
9482,INN09483,1,1,9,2018,2,2018-02-27,Online,115.0,1,27
9483,INN09484,0,3,77,2018,5,2018-05-17,Online,159.3,1,17
9484,INN09485,2,1,109,2018,5,2018-05-22,Offline,90.95,0,22
9485,INN09486,0,2,70,2018,6,2018-06-03,Offline,100.0,0,3
9486,INN09487,0,1,4,2018,7,2018-07-05,Online,151.0,0,5
9487,INN09488,2,3,35,2018,9,2018-09-24,Online,139.14,0,24
9488,INN09489,0,1,1,2018,1,2018-01-29,Online,90.0,0,29
9489,INN09490,0,1,9,2018,5,2018-05-25,Online,147.0,0,25
9490,INN09491,0,3,29,2018,3,2018-03-08,Online,86.93,0,8
9491,INN09492,0,1,56,2018,6,2018-06-08,Offline,120.0,0,8
9492,INN09493,0,3,116,2018,5,2018-05-31,Offline,75.0,0,31
9493,INN09494,1,1,64,2018,8,2018-08-08,Online,158.4,0,8
9494,INN09495,1,1,13,2018,11,2018-11-07,Online,134.75,0,7
9495,INN09496,2,3,168,2018,8,2018-08-12,Offline,107.1,1,12
9496,INN09497,0,2,9,2018,5,2018-05-31,Online,111.35,0,31
9497,INN09498,0,3,2,2017,9,2017-09-09,Online,174.0,0,9
9498,INN09499,0,4,14,2018,5,2018-05-18,Offline,72.0,0,18
9499,INN09500,1,0,0,2017,11,2017-11-09,Online,91.0,0,9
9500,INN09501,0,4,92,2018,5,2018-05-24,Offline,106.08,0,24
9501,INN09502,0,1,238,2018,10,2018-10-13,Offline,80.0,0,13
9502,INN09503,1,2,19,2018,10,2018-10-03,Online,149.0,1,3
9503,INN09504,0,2,164,2017,10,2017-10-02,Offline,100.0,0,2
9504,INN09505,2,3,71,2018,3,2018-03-13,Online,73.95,1,13
9505,INN09506,0,2,65,2018,9,2018-09-06,Online,107.1,0,6
9506,INN09507,1,3,76,2017,10,2017-10-22,Online,58.76,0,22
9507,INN09508,5,12,81,2017,8,2017-08-03,Online,76.5,1,3
9508,INN09509,2,3,3,2018,11,2018-11-12,Online,99.1,0,12
9509,INN09510,0,2,7,2018,12,2018-12-30,Online,158.0,0,30
9510,INN09511,1,3,7,2018,10,2018-10-27,Aviation,110.0,0,27
9511,INN09512,1,0,7,2018,5,2018-05-30,Online,141.95,0,30
9512,INN09513,0,1,0,2018,7,2018-07-29,Online,89.0,0,29
9513,INN09514,0,1,1,2018,12,2018-12-20,Online,79.5,0,20
9514,INN09515,2,3,35,2018,3,2018-03-12,Offline,63.0,0,12
9515,INN09516,0,2,113,2018,6,2018-06-17,Online,126.9,1,17
9516,INN09517,2,2,12,2017,12,2017-12-19,Offline,58.0,0,19
9517,INN09518,0,1,3,2018,9,2018-09-22,Online,194.0,0,22
9518,INN09519,0,2,80,2018,4,2018-04-08,Online,96.3,0,8
9519,INN09520,2,1,12,2018,1,2018-01-02,Offline,82.0,0,2
9520,INN09521,0,1,1,2017,10,2017-10-27,Online,120.0,0,27
9521,INN09522,0,3,0,2018,2,2018-02-23,Corporate,66.0,0,23
9522,INN09523,0,3,38,2018,5,2018-05-10,Online,159.3,1,10
9523,INN09524,2,3,66,2017,9,2017-09-20,Online,89.25,0,20
9524,INN09525,2,4,10,2017,9,2017-09-05,Online,110.08,0,5
9525,INN09526,0,2,245,2018,6,2018-06-17,Offline,75.0,1,17
9526,INN09527,0,1,100,2017,10,2017-10-16,Offline,108.0,1,16
9527,INN09528,1,2,135,2017,9,2017-09-14,Offline,90.0,0,14
9528,INN09529,2,2,10,2018,2,2018-02-13,Offline,85.0,0,13
9529,INN09530,2,0,27,2018,4,2018-04-24,Online,153.0,0,24
9530,INN09531,1,3,64,2018,4,2018-04-04,Online,99.45,0,4
9531,INN09532,0,2,50,2018,11,2018-11-09,Online,145.69,1,9
9532,INN09533,0,1,2,2017,9,2017-09-10,Complementary,0.0,0,10
9533,INN09534,1,4,206,2018,7,2018-07-25,Online,90.95,1,25
9534,INN09535,0,1,1,2018,9,2018-09-16,Online,159.0,0,16
9535,INN09536,0,2,301,2018,11,2018-11-18,Offline,52.0,1,18
9536,INN09537,2,3,13,2018,8,2018-08-21,Online,82.4,0,21
9537,INN09538,0,1,50,2018,5,2018-05-21,Online,126.9,1,21
9538,INN09539,2,2,6,2018,9,2018-09-25,Online,211.41,0,25
9539,INN09540,0,4,29,2017,10,2017-10-13,Online,96.3,0,13
9540,INN09541,0,2,102,2017,10,2017-10-16,Offline,109.0,0,16
9541,INN09542,2,1,124,2017,8,2017-08-08,Offline,94.5,1,8
9542,INN09543,0,1,5,2018,6,2018-06-14,Corporate,100.0,0,14
9543,INN09544,0,4,346,2018,12,2018-12-28,Online,72.25,1,28
9544,INN09545,0,2,155,2018,6,2018-06-14,Offline,119.24,1,14
9545,INN09546,1,3,47,2018,8,2018-08-22,Online,207.9,1,22
9546,INN09547,0,1,111,2018,7,2018-07-02,Online,146.7,0,2
9547,INN09548,0,2,317,2018,9,2018-09-15,Offline,120.0,1,15
9548,INN09549,0,4,12,2018,5,2018-05-11,Offline,104.0,0,11
9549,INN09550,1,2,135,2017,9,2017-09-14,Offline,90.0,0,14
9550,INN09551,0,1,105,2018,4,2018-04-06,Offline,75.0,1,6
9551,INN09552,0,2,15,2018,9,2018-09-15,Online,141.68,1,15
9552,INN09553,0,2,0,2017,10,2017-10-27,Corporate,65.0,0,27
9553,INN09554,2,3,33,2018,9,2018-09-08,Online,135.9,1,8
9554,INN09555,0,1,3,2018,6,2018-06-17,Online,141.0,0,17
9555,INN09556,0,1,105,2018,4,2018-04-06,Offline,75.0,1,6
9556,INN09557,2,1,116,2018,2,2018-02-28,Offline,61.0,1,28
9557,INN09558,1,2,128,2018,6,2018-06-06,Online,126.9,0,6
9558,INN09559,1,0,36,2018,4,2018-04-03,Online,150.3,0,3
9559,INN09560,2,2,160,2018,10,2018-10-29,Online,125.1,1,29
9560,INN09561,0,1,60,2018,6,2018-06-01,Online,116.1,1,1
9561,INN09562,2,2,81,2017,10,2017-10-25,Online,89.25,1,25
9562,INN09563,1,2,66,2017,10,2017-10-09,Offline,75.0,1,9
9563,INN09564,1,2,161,2018,3,2018-03-25,Offline,130.0,1,25
9564,INN09565,2,2,33,2018,3,2018-03-04,Online,97.4,0,4
9565,INN09566,1,4,17,2018,6,2018-06-01,Online,144.84,0,1
9566,INN09567,2,2,165,2018,7,2018-07-08,Online,99.45,0,8
9567,INN09568,2,0,135,2018,7,2018-07-17,Online,127.8,0,17
9568,INN09569,0,1,62,2017,9,2017-09-23,Offline,71.4,0,23
9569,INN09570,0,3,50,2018,1,2018-01-14,Offline,52.0,0,14
9570,INN09571,0,2,239,2018,6,2018-06-15,Offline,112.2,1,15
9571,INN09572,1,3,217,2018,9,2018-09-29,Online,101.15,1,29
9572,INN09573,1,1,2,2018,1,2018-01-04,Online,75.0,0,4
9573,INN09574,1,2,53,2018,7,2018-07-18,Online,72.76,0,18
9574,INN09575,0,1,125,2018,7,2018-07-29,Online,130.5,0,29
9575,INN09576,2,1,99,2018,7,2018-07-09,Online,109.5,0,9
9576,INN09577,0,2,32,2018,9,2018-09-09,Online,135.9,0,9
9577,INN09578,0,2,0,2018,2,2018-02-26,Online,85.0,1,26
9578,INN09579,1,2,111,2018,10,2018-10-10,Offline,120.0,0,10
9579,INN09580,1,3,100,2018,9,2018-09-05,Online,91.51,1,5
9580,INN09581,0,2,292,2018,7,2018-07-21,Offline,115.0,1,21
9581,INN09582,2,3,132,2017,10,2017-10-25,Online,89.25,0,25
9582,INN09583,0,1,3,2018,4,2018-04-07,Online,76.0,0,7
9583,INN09584,0,1,2,2018,3,2018-03-09,Corporate,40.0,0,9
9584,INN09585,0,2,4,2018,3,2018-03-22,Online,89.0,0,22
9585,INN09586,1,2,193,2018,6,2018-06-20,Offline,120.0,1,20
9586,INN09587,0,1,14,2018,8,2018-08-31,Online,124.0,0,31
9587,INN09588,1,5,28,2018,11,2018-11-28,Online,88.4,0,28
9588,INN09589,2,3,115,2018,2,2018-02-27,Offline,76.0,0,27
9589,INN09590,0,2,188,2018,6,2018-06-15,Offline,130.0,1,15
9590,INN09591,1,2,6,2017,10,2017-10-19,Online,87.78,0,19
9591,INN09592,0,1,36,2018,12,2018-12-22,Online,77.99,0,22
9592,INN09593,1,3,17,2018,12,2018-12-29,Online,125.8,0,29
9593,INN09594,1,0,0,2018,8,2018-08-08,Online,93.81,0,8
9594,INN09595,1,3,20,2018,8,2018-08-29,Online,112.25,0,29
9595,INN09596,0,2,105,2018,9,2018-09-16,Online,168.3,0,16
9596,INN09597,2,0,174,2018,7,2018-07-31,Online,94.5,1,31
9597,INN09598,0,2,254,2017,10,2017-10-13,Online,98.25,1,13
9598,INN09599,1,2,280,2018,9,2018-09-19,Offline,110.0,1,19
9599,INN09600,0,1,54,2018,11,2018-11-12,Offline,72.0,0,12
9600,INN09601,2,4,59,2018,7,2018-07-24,Online,90.51,0,24
9601,INN09602,0,1,27,2018,2,2018-02-18,Online,127.0,0,18
9602,INN09603,1,1,38,2018,2,2018-02-22,Online,91.9,0,22
9603,INN09604,1,1,3,2018,2,2018-02-01,Corporate,66.0,0,1
9604,INN09605,0,2,317,2018,9,2018-09-15,Offline,120.0,1,15
9605,INN09606,2,1,92,2018,6,2018-06-26,Offline,80.75,0,26
9606,INN09607,0,3,11,2018,6,2018-06-14,Corporate,90.0,1,14
9607,INN09608,2,1,1,2018,4,2018-04-16,Online,89.0,0,16
9608,INN09609,0,1,9,2018,10,2018-10-19,Corporate,65.0,0,19
9609,INN09610,0,3,259,2018,5,2018-05-05,Offline,90.0,1,5
9610,INN09611,1,2,129,2018,5,2018-05-13,Online,121.5,0,13
9611,INN09612,1,1,247,2018,6,2018-06-06,Offline,115.0,1,6
9612,INN09613,0,1,219,2017,9,2017-09-04,Offline,108.0,1,4
9613,INN09614,0,3,184,2018,10,2018-10-04,Online,101.05,1,4
9614,INN09615,0,2,32,2017,11,2017-11-20,Offline,73.0,0,20
9615,INN09616,1,3,69,2018,9,2018-09-05,Online,135.9,0,5
9616,INN09617,1,4,77,2018,4,2018-04-13,Online,75.16,0,13
9617,INN09618,1,0,286,2018,10,2018-10-16,Offline,90.0,1,16
9618,INN09619,0,3,8,2017,9,2017-09-03,Online,117.67,0,3
9619,INN09620,1,1,128,2018,11,2018-11-19,Online,90.0,1,19
9620,INN09621,0,2,64,2018,5,2018-05-17,Corporate,140.0,1,17
9621,INN09622,2,2,21,2018,11,2018-11-19,Online,147.9,0,19
9622,INN09623,0,4,238,2018,9,2018-09-20,Offline,107.0,1,20
9623,INN09624,0,2,0,2018,3,2018-03-01,Online,89.0,0,1
9624,INN09625,0,3,76,2018,4,2018-04-27,Online,106.5,1,27
9625,INN09626,0,2,85,2018,10,2018-10-27,Online,80.1,1,27
9626,INN09627,0,2,238,2018,9,2018-09-21,Online,126.9,1,21
9627,INN09628,2,2,60,2017,10,2017-10-25,Online,89.25,0,25
9628,INN09629,3,8,28,2017,10,2017-10-12,Online,107.92,0,12
9629,INN09630,0,2,239,2018,6,2018-06-15,Offline,112.2,1,15
9630,INN09631,0,3,46,2018,3,2018-03-03,Online,73.9,1,3
9631,INN09632,1,1,188,2018,8,2018-08-13,Online,105.3,1,13
9632,INN09633,2,2,112,2018,7,2018-07-17,Online,94.5,0,17
9633,INN09634,2,2,193,2018,8,2018-08-12,Online,108.45,1,12
9634,INN09635,0,5,109,2018,8,2018-08-09,Online,127.8,0,9
9635,INN09636,0,1,15,2018,3,2018-03-08,Online,83.03,1,8
9636,INN09637,0,3,160,2017,12,2017-12-30,Offline,130.67,0,30
9637,INN09638,0,1,27,2018,6,2018-06-09,Offline,120.0,0,9
9638,INN09639,0,1,13,2018,6,2018-06-23,Online,95.0,0,23
9639,INN09640,1,2,280,2018,9,2018-09-19,Offline,110.0,1,19
9640,INN09641,1,2,75,2017,11,2017-11-16,Online,52.85,0,16
9641,INN09642,1,3,42,2018,4,2018-04-28,Online,109.31,0,28
9642,INN09643,1,2,101,2018,4,2018-04-04,Offline,80.0,1,4
9643,INN09644,2,2,9,2018,12,2018-12-04,Online,88.4,0,4
9644,INN09645,0,3,58,2018,12,2018-12-15,Online,79.2,1,15
9645,INN09646,0,2,29,2018,10,2018-10-05,Online,152.0,0,5
9646,INN09647,0,2,180,2018,10,2018-10-28,Online,80.1,1,28
9647,INN09648,2,4,160,2018,4,2018-04-27,Offline,90.0,1,27
9648,INN09649,0,3,11,2018,6,2018-06-14,Corporate,90.0,0,14
9649,INN09650,3,5,2,2017,8,2017-08-09,Online,80.0,0,9
9650,INN09651,0,3,280,2018,12,2018-12-06,Online,94.5,1,6
9651,INN09652,0,3,12,2017,8,2017-08-05,Corporate,65.0,0,5
9652,INN09653,2,2,123,2018,11,2018-11-06,Online,151.43,0,6
9653,INN09654,2,3,16,2018,4,2018-04-08,Online,131.2,1,8
9654,INN09655,0,1,10,2017,11,2017-11-03,Online,82.39,0,3
9655,INN09656,0,2,0,2017,8,2017-08-11,Complementary,0.0,0,11
9656,INN09657,2,5,168,2018,7,2018-07-02,Online,62.18,0,2
9657,INN09658,0,2,156,2018,8,2018-08-23,Online,121.5,1,23
9658,INN09659,2,4,2,2018,11,2018-11-25,Online,91.38,0,25
9659,INN09660,2,1,221,2017,10,2017-10-17,Offline,65.0,0,17
9660,INN09661,0,2,12,2018,12,2018-12-08,Corporate,67.0,0,8
9661,INN09662,1,3,42,2018,4,2018-04-21,Online,103.84,0,21
9662,INN09663,0,2,36,2018,10,2018-10-20,Online,119.5,0,20
9663,INN09664,0,2,11,2017,12,2017-12-11,Complementary,0.0,0,11
9664,INN09665,1,0,21,2018,2,,Online,117.0,0,29
9665,INN09666,2,0,4,2017,9,2017-09-20,Offline,111.2,0,20
9666,INN09667,2,1,26,2018,10,2018-10-02,Online,147.0,1,2
9667,INN09668,2,5,51,2018,7,2018-07-21,Offline,87.3,0,21
9668,INN09669,2,3,1,2017,9,2017-09-11,Online,148.8,0,11
9669,INN09670,0,3,159,2018,5,2018-05-26,Online,119.85,1,26
9670,INN09671,1,0,5,2018,11,2018-11-07,Corporate,67.0,0,7
9671,INN09672,0,2,103,2018,4,2018-04-19,Offline,115.0,1,19
9672,INN09673,1,1,3,2018,1,2018-01-09,Online,67.5,0,9
9673,INN09674,2,1,3,2017,10,2017-10-18,Online,136.0,0,18
9674,INN09675,2,3,40,2018,3,2018-03-05,Online,83.9,0,5
9675,INN09676,0,5,74,2018,3,2018-03-29,Online,72.25,1,29
9676,INN09677,2,6,47,2018,12,2018-12-02,Online,88.4,0,2
9677,INN09678,2,5,192,2018,8,2018-08-18,Online,99.45,1,18
9678,INN09679,2,3,171,2018,8,2018-08-11,Offline,72.25,0,11
9679,INN09680,2,2,190,2018,5,2018-05-06,Online,100.3,1,6
9680,INN09681,0,3,6,2018,5,2018-05-31,Online,125.0,1,31
9681,INN09682,0,3,114,2018,7,2018-07-07,Online,146.7,0,7
9682,INN09683,0,1,36,2018,4,2018-04-08,Online,103.95,0,8
9683,INN09684,1,2,189,2018,10,2018-10-28,Online,96.3,0,28
9684,INN09685,2,3,0,2017,9,2017-09-20,Complementary,0.0,0,20
9685,INN09686,0,2,27,2018,7,2018-07-08,Online,151.0,0,8
9686,INN09687,2,2,60,2018,7,2018-07-09,Online,112.95,0,9
9687,INN09688,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
9688,INN09689,0,1,84,2017,7,2017-07-25,Online,94.0,0,25
9689,INN09690,1,1,28,2018,10,2018-10-08,Online,121.47,0,8
9690,INN09691,1,5,94,2018,3,2018-03-28,Offline,110.75,0,28
9691,INN09692,0,2,0,2017,9,2017-09-08,Offline,110.4,0,8
9692,INN09693,0,2,292,2018,7,2018-07-21,Offline,109.0,1,21
9693,INN09694,1,3,133,2018,10,2018-10-31,Online,122.63,1,31
9694,INN09695,0,2,39,2017,8,2017-08-14,Offline,101.5,0,14
9695,INN09696,0,2,14,2017,10,2017-10-15,Offline,100.0,0,15
9696,INN09697,2,2,90,2018,4,2018-04-09,Online,95.7,0,9
9697,INN09698,1,3,322,2018,5,2018-05-19,Offline,80.0,1,19
9698,INN09699,0,2,265,2018,6,2018-06-24,Offline,115.0,1,24
9699,INN09700,2,4,166,2018,11,2018-11-12,Online,87.5,0,12
9700,INN09701,1,3,0,2017,8,2017-08-06,Online,81.0,0,6
9701,INN09702,3,7,87,2017,7,2017-07-10,Online,58.9,1,10
9702,INN09703,1,1,53,2018,7,2018-07-09,Online,148.5,1,9
9703,INN09704,0,1,4,2018,12,2018-12-16,Offline,70.0,0,16
9704,INN09705,0,1,0,2017,8,2017-08-26,Online,0.0,0,26
9705,INN09706,0,1,219,2018,8,2018-08-18,Online,168.3,1,18
9706,INN09707,1,1,28,2018,10,2018-10-08,Online,171.87,0,8
9707,INN09708,2,2,145,2017,8,2017-08-15,Online,76.5,0,15
9708,INN09709,2,2,226,2018,10,2018-10-29,Offline,70.0,0,29
9709,INN09710,1,0,6,2018,6,2018-06-05,Online,121.0,0,5
9710,INN09711,2,3,48,2018,12,2018-12-04,Online,88.4,0,4
9711,INN09712,0,3,4,2017,10,2017-10-06,Corporate,65.0,0,6
9712,INN09713,1,1,184,2018,8,2018-08-13,Online,94.5,1,13
9713,INN09714,2,5,8,2018,11,2018-11-04,Online,113.6,0,4
9714,INN09715,0,2,273,2017,7,2017-07-17,Offline,87.0,0,17
9715,INN09716,2,1,3,2018,3,2018-03-13,Corporate,69.0,0,13
9716,INN09717,1,2,57,2018,6,2018-06-10,Offline,90.67,0,10
9717,INN09718,0,1,8,2018,12,2018-12-14,Corporate,79.0,0,14
9718,INN09719,0,3,16,2018,3,2018-03-03,Online,84.33,1,3
9719,INN09720,0,1,14,2018,5,2018-05-27,Offline,73.0,0,27
9720,INN09721,1,0,286,2018,10,2018-10-16,Offline,90.0,1,16
9721,INN09722,0,1,92,2018,11,2018-11-11,Offline,90.0,0,11
9722,INN09723,0,2,21,2018,9,2018-09-15,Online,139.0,0,15
9723,INN09724,1,1,35,2018,4,2018-04-18,Online,137.7,0,18
9724,INN09725,2,5,245,2018,9,2018-09-22,Online,107.59,1,22
9725,INN09726,0,3,261,2018,10,2018-10-13,Offline,90.95,0,13
9726,INN09727,0,0,3,2018,6,2018-06-24,Online,0.0,0,24
9727,INN09728,2,1,153,2018,8,2018-08-20,Online,186.3,1,20
9728,INN09729,0,2,77,2018,3,2018-03-25,Offline,53.38,0,25
9729,INN09730,1,2,273,2018,5,2018-05-13,Offline,95.0,1,13
9730,INN09731,0,3,213,2018,6,2018-06-07,Offline,130.0,1,7
9731,INN09732,1,3,117,2018,8,2018-08-11,Online,186.3,1,11
9732,INN09733,0,2,104,2017,10,2017-10-06,Offline,114.0,1,6
9733,INN09734,0,1,12,2018,1,2018-01-12,Online,69.6,0,12
9734,INN09735,1,0,27,2018,1,2018-01-10,Online,89.0,0,10
9735,INN09736,1,1,31,2018,6,2018-06-20,Offline,118.5,0,20
9736,INN09737,0,1,4,2018,11,2018-11-19,Complementary,0.0,0,19
9737,INN09738,0,1,1,2018,1,2018-01-05,Corporate,76.0,0,5
9738,INN09739,1,5,123,2018,9,2018-09-20,Online,162.0,1,20
9739,INN09740,0,3,271,2018,9,2018-09-21,Offline,101.33,1,21
9740,INN09741,2,3,108,2018,5,2018-05-07,Online,74.54,0,7
9741,INN09742,1,3,2,2018,7,2018-07-07,Online,160.0,0,7
9742,INN09743,0,3,41,2018,3,2018-03-15,Online,71.1,0,15
9743,INN09744,0,1,196,2018,10,2018-10-01,Online,93.6,1,1
9744,INN09745,1,0,14,2018,6,2018-06-26,Online,89.0,1,26
9745,INN09746,0,3,85,2017,9,2017-09-30,Offline,125.0,0,30
9746,INN09747,0,2,160,2018,8,2018-08-04,Online,94.5,1,4
9747,INN09748,1,1,7,2018,4,2018-04-23,Online,131.0,0,23
9748,INN09749,1,2,91,2018,5,2018-05-13,Online,198.9,1,13
9749,INN09750,1,1,7,2017,10,2017-10-05,Offline,112.2,0,5
9750,INN09751,1,1,44,2018,2,2018-02-08,Online,173.0,0,8
9751,INN09752,0,3,15,2018,10,2018-10-04,Offline,129.0,0,4
9752,INN09753,1,3,113,2018,4,2018-04-25,Online,100.75,0,25
9753,INN09754,1,1,3,2017,8,2017-08-10,Online,162.0,0,10
9754,INN09755,2,2,143,2018,7,2018-07-16,Online,115.6,0,16
9755,INN09756,1,0,38,2018,8,2018-08-21,Online,125.1,1,21
9756,INN09757,0,2,79,2017,11,2017-11-13,Offline,75.0,0,13
9757,INN09758,2,4,88,2018,9,2018-09-04,Online,149.4,1,4
9758,INN09759,0,2,245,2018,6,2018-06-17,Offline,75.0,1,17
9759,INN09760,0,2,99,2018,2,2018-02-19,Corporate,81.0,0,19
9760,INN09761,1,1,301,2018,7,2018-07-30,Offline,115.0,1,30
9761,INN09762,0,2,181,2018,8,2018-08-30,Online,96.3,1,30
9762,INN09763,1,2,36,2018,10,2018-10-28,Online,109.0,0,28
9763,INN09764,1,1,275,2018,6,2018-06-04,Offline,62.8,1,4
9764,INN09765,2,0,223,2017,10,2017-10-04,Online,89.25,0,4
9765,INN09766,1,2,115,2018,5,2018-05-09,Online,94.5,1,9
9766,INN09767,1,2,132,2018,10,2018-10-07,Offline,89.76,0,7
9767,INN09768,1,2,39,2017,11,2017-11-27,Online,96.3,0,27
9768,INN09769,0,1,2,2018,1,2018-01-27,Complementary,0.0,0,27
9769,INN09770,1,3,35,2018,9,2018-09-05,Online,110.16,0,5
9770,INN09771,1,5,349,2018,10,2018-10-04,Offline,123.33,1,4
9771,INN09772,0,3,37,2018,10,2018-10-13,Offline,105.0,0,13
9772,INN09773,0,4,176,2018,7,2018-07-12,Online,90.95,1,12
9773,INN09774,0,4,113,2018,3,2018-03-29,Online,55.63,0,29
9774,INN09775,2,5,224,2018,8,2018-08-23,Online,90.95,0,23
9775,INN09776,1,1,5,2018,9,2018-09-19,Corporate,65.0,0,19
9776,INN09777,0,2,257,2017,7,2017-07-01,Offline,101.5,1,1
9777,INN09778,0,3,150,2018,6,2018-06-16,Offline,90.0,0,16
9778,INN09779,0,1,43,2018,9,2018-09-09,Online,135.9,0,9
9779,INN09780,0,3,63,2018,2,2018-02-16,Online,48.51,0,16
9780,INN09781,2,2,115,2018,2,2018-02-27,Offline,76.0,0,27
9781,INN09782,2,3,70,2018,12,2018-12-22,Online,74.8,0,22
9782,INN09783,0,1,7,2018,10,2018-10-27,Online,160.0,0,27
